holiday,temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,tag,monat,wochentag,stunde
None,270.72,0,0,90,2016-03-03 09:00:00,5364,128,3,4,9
None,271.72,0,0,90,2016-03-03 11:00:00,4936,128,3,4,11
None,273.15,0,0,90,2016-03-03 13:00:00,5124,128,3,4,13
None,273.68,0,0,90,2016-03-03 15:00:00,5932,128,3,4,15
None,273.55,0,0,90,2016-03-03 17:00:00,6551,128,3,4,17
None,273.01,0,0,90,2016-03-03 20:00:00,3283,128,3,4,20
None,272.58,0,0,90,2016-03-03 23:00:00,2256,128,3,4,23
None,272.01,0,0,90,2016-03-04 01:00:00,439,129,3,5,1
None,271.94,0,0,90,2016-03-04 03:00:00,367,129,3,5,3
None,271.48,0,0,90,2016-03-04 05:00:00,2546,129,3,5,5
None,271.58,0,0,1,2016-03-04 07:00:00,6677,129,3,5,7
None,272.65,0,0,75,2016-03-04 09:00:00,5472,129,3,5,9
None,273.88,0,0,90,2016-03-04 11:00:00,5663,129,3,5,11
None,272.65,0,0,90,2016-03-04 13:00:00,5361,129,3,5,13
None,272.95,0,0,90,2016-03-04 15:00:00,5960,129,3,5,15
None,273.79,0,0,90,2016-03-04 17:00:00,5979,129,3,5,17
None,273.96,0.3,0,90,2016-03-04 19:00:00,3606,129,3,5,19
None,274.95,0,0,75,2016-03-04 21:00:00,3036,129,3,5,21
None,275.36,0,0,90,2016-03-04 23:00:00,2540,129,3,5,23
None,274.48,0,0,90,2016-03-05 01:00:00,710,130,3,6,1
None,273.48,0,0,90,2016-03-05 03:00:00,400,130,3,6,3
None,273.02,0,0,90,2016-03-05 05:00:00,671,130,3,6,5
None,272.72,0,0,90,2016-03-05 07:00:00,2138,130,3,6,7
None,272.95,0,0,90,2016-03-05 09:00:00,3981,130,3,6,9
None,273.35,0,0,90,2016-03-05 11:00:00,5265,130,3,6,11
None,273.72,0,0,90,2016-03-05 13:00:00,4994,130,3,6,13
None,275.88,0,0,40,2016-03-05 15:00:00,4912,130,3,6,15
None,276.61,0,0,1,2016-03-05 17:00:00,4769,130,3,6,17
None,274.15,0,0,1,2016-03-05 19:00:00,3997,130,3,6,19
None,273.08,0,0,5,2016-03-05 21:00:00,3896,130,3,6,21
None,272.21,0,0,1,2016-03-05 23:00:00,2296,130,3,6,23
None,271.93,0,0,1,2016-03-06 00:00:00,1250,131,3,0,0
None,272.22,0,0,1,2016-03-06 01:00:00,984,131,3,0,1
None,272.35,0,0,1,2016-03-06 03:00:00,349,131,3,0,3
None,273.08,0,0,1,2016-03-06 04:00:00,302,131,3,0,4
None,273.35,0,0,1,2016-03-06 05:00:00,427,131,3,0,5
None,274,0,0,1,2016-03-06 06:00:00,796,131,3,0,6
None,276.61,0,0,40,2016-03-06 08:00:00,1987,131,3,0,8
None,281.15,0,0,1,2016-03-06 11:00:00,3902,131,3,0,11
None,284.48,0,0,1,2016-03-06 12:00:00,4443,131,3,0,12
None,285.75,0,0,1,2016-03-06 14:00:00,4465,131,3,0,14
None,286.29,0,0,1,2016-03-06 16:00:00,4199,131,3,0,16
None,285.08,0,0,40,2016-03-06 18:00:00,3641,131,3,0,18
None,281.15,0,0,40,2016-03-06 20:00:00,2457,131,3,0,20
None,279.42,0,0,1,2016-03-06 21:00:00,2904,131,3,0,21
None,279.31,0,0,1,2016-03-06 23:00:00,1028,131,3,0,23
None,278.88,0,0,1,2016-03-07 00:00:00,668,132,3,1,0
None,278.66,0,0,1,2016-03-07 02:00:00,351,132,3,1,2
None,278.73,0,0,40,2016-03-07 05:00:00,2783,132,3,1,5
None,278.09,0,0,40,2016-03-07 06:00:00,5870,132,3,1,6
None,278.28,0,0,1,2016-03-07 07:00:00,6860,132,3,1,7
None,281.8,0,0,1,2016-03-07 09:00:00,4675,132,3,1,9
None,287.29,0,0,40,2016-03-07 11:00:00,4557,132,3,1,11
None,290.15,0,0,40,2016-03-07 12:00:00,4859,132,3,1,12
None,290.08,0,0,90,2016-03-07 15:00:00,5579,132,3,1,15
None,289.29,0,0,90,2016-03-07 17:00:00,6053,132,3,1,17
None,287.87,0,0,90,2016-03-07 19:00:00,2973,132,3,1,19
None,286.79,0,0,90,2016-03-07 21:00:00,2030,132,3,1,21
None,286.51,0,0,1,2016-03-07 23:00:00,917,132,3,1,23
None,286.15,0,0,1,2016-03-08 00:00:00,529,133,3,2,0
None,285.36,0,0,1,2016-03-08 02:00:00,248,133,3,2,2
None,285.15,0,0,75,2016-03-08 04:00:00,903,133,3,2,4
None,285.94,0,0,75,2016-03-08 06:00:00,5774,133,3,2,6
None,286.68,0,0,90,2016-03-08 08:00:00,6003,133,3,2,8
None,289.29,0,0,75,2016-03-08 10:00:00,4406,133,3,2,10
None,291.5,0,0,90,2016-03-08 12:00:00,4780,133,3,2,12
None,293.22,0,0,1,2016-03-08 14:00:00,5349,133,3,2,14
None,292.46,0,0,40,2016-03-08 16:00:00,6953,133,3,2,16
None,285.16,0,0,90,2016-03-08 18:00:00,4778,133,3,2,18
None,281.61,0,0,90,2016-03-08 20:00:00,2713,133,3,2,20
None,279.37,0,0,90,2016-03-08 22:00:00,1566,133,3,2,22
None,277.75,0,0,90,2016-03-09 00:00:00,559,134,3,3,0
None,276.65,0,0,90,2016-03-09 02:00:00,279,134,3,3,2
None,275.93,0,0,90,2016-03-09 04:00:00,881,134,3,3,4
None,275.35,0,0,90,2016-03-09 06:00:00,5735,134,3,3,6
None,275.43,0,0,90,2016-03-09 08:00:00,6115,134,3,3,8
None,276.01,0,0,90,2016-03-09 10:00:00,4598,134,3,3,10
None,276.79,0,0,90,2016-03-09 12:00:00,5099,134,3,3,12
None,277.79,0,0,90,2016-03-09 14:00:00,5347,134,3,3,14
None,278.01,0,0,90,2016-03-09 16:00:00,6843,134,3,3,16
None,276.94,0,0,90,2016-03-09 18:00:00,4639,134,3,3,18
None,276.44,0,0,90,2016-03-09 20:00:00,2653,134,3,3,20
None,276,0,0,90,2016-03-09 22:00:00,1671,134,3,3,22
None,275.72,0,0,90,2016-03-10 00:00:00,585,135,3,4,0
None,274.82,0,0,90,2016-03-10 02:00:00,280,135,3,4,2
None,274.35,0,0,90,2016-03-10 04:00:00,896,135,3,4,4
None,274.08,0,0,90,2016-03-10 06:00:00,5764,135,3,4,6
None,273.82,0,0,90,2016-03-10 08:00:00,6009,135,3,4,8
None,274.42,0,0,90,2016-03-10 10:00:00,4489,135,3,4,10
None,275.65,0,0,90,2016-03-10 12:00:00,5247,135,3,4,12
None,277.22,0,0,1,2016-03-10 13:00:00,5188,135,3,4,13
None,278.72,0,0,1,2016-03-10 14:00:00,5640,135,3,4,14
None,280.15,0,0,1,2016-03-10 16:00:00,6823,135,3,4,16
None,280.88,0,0,1,2016-03-10 18:00:00,4794,135,3,4,18
None,275.65,0,0,5,2016-03-10 20:00:00,2875,135,3,4,20
None,273.15,0,0,1,2016-03-10 22:00:00,2754,135,3,4,22
None,271.93,0,0,1,2016-03-10 23:00:00,1210,135,3,4,23
None,271.75,0,0,1,2016-03-11 00:00:00,710,136,3,5,0
None,271.79,0,0,1,2016-03-11 01:00:00,441,136,3,5,1
None,270.82,0,0,1,2016-03-11 03:00:00,375,136,3,5,3
None,270.68,0,0,1,2016-03-11 05:00:00,2545,136,3,5,5
None,271.75,0,0,1,2016-03-11 06:00:00,5400,136,3,5,6
None,272.72,0,0,1,2016-03-11 07:00:00,6690,136,3,5,7
None,275.79,0,0,1,2016-03-11 09:00:00,4996,136,3,5,9
None,280.92,0,0,1,2016-03-11 11:00:00,5434,136,3,5,11
None,285.79,0,0,1,2016-03-11 12:00:00,5731,136,3,5,12
None,288.15,0,0,1,2016-03-11 14:00:00,5835,136,3,5,14
None,290.58,0,0,1,2016-03-11 16:00:00,6562,136,3,5,16
None,290.51,0,0,1,2016-03-11 18:00:00,5074,136,3,5,18
None,287.15,0,0,5,2016-03-11 20:00:00,3086,136,3,5,20
None,286.36,0,0,1,2016-03-11 22:00:00,2694,136,3,5,22
None,285.65,0,0,1,2016-03-11 23:00:00,2084,136,3,5,23
None,285.22,0,0,1,2016-03-12 01:00:00,863,137,3,6,1
None,283.35,0,0,1,2016-03-12 02:00:00,652,137,3,6,2
None,283.29,0,0,1,2016-03-12 03:00:00,439,137,3,6,3
None,282.15,0,0,1,2016-03-12 05:00:00,789,137,3,6,5
None,279.96,0,0,1,2016-03-12 07:00:00,2444,137,3,6,7
None,283.64,0,0,5,2016-03-12 08:00:00,3792,137,3,6,8
None,288.3,0,0,1,2016-03-12 10:00:00,4679,137,3,6,10
None,290.93,0,0,1,2016-03-12 12:00:00,5506,137,3,6,12
None,292.14,0,0,40,2016-03-12 13:00:00,5126,137,3,6,13
None,292.62,0,0,1,2016-03-12 14:00:00,5193,137,3,6,14
None,293.65,0,0,1,2016-03-12 16:00:00,5361,137,3,6,16
None,291.15,0,0,75,2016-03-12 18:00:00,4836,137,3,6,18
None,286.82,0,0,1,2016-03-12 20:00:00,3373,137,3,6,20
None,283.87,0,0,1,2016-03-12 21:00:00,3261,137,3,6,21
None,282.75,0,0,1,2016-03-12 22:00:00,3505,137,3,6,22
None,283.46,0,0,1,2016-03-12 23:00:00,2421,137,3,6,23
None,282.5,0,0,1,2016-03-13 00:00:00,1851,138,3,0,0
None,282.29,0,0,1,2016-03-13 01:00:00,999,138,3,0,1
None,282.15,0,0,1,2016-03-13 04:00:00,451,138,3,0,4
None,282.15,0,0,1,2016-03-13 05:00:00,469,138,3,0,5
None,281.55,0,0,40,2016-03-13 07:00:00,1091,138,3,0,7
None,281.62,0,0,75,2016-03-13 08:00:00,1693,138,3,0,8
None,282.58,0,0,90,2016-03-13 09:00:00,2401,138,3,0,9
None,283.61,0,0,90,2016-03-13 10:00:00,3301,138,3,0,10
None,284.37,0,0,90,2016-03-13 11:00:00,3608,138,3,0,11
None,284.93,0,0,90,2016-03-13 12:00:00,4257,138,3,0,12
None,285.15,0,0,90,2016-03-13 13:00:00,4647,138,3,0,13
None,285.28,0,0,90,2016-03-13 15:00:00,4370,138,3,0,15
None,284.82,0,0,90,2016-03-13 17:00:00,4218,138,3,0,17
None,284.62,0,0,90,2016-03-13 19:00:00,3065,138,3,0,19
None,284.15,0,0,90,2016-03-13 21:00:00,2377,138,3,0,21
None,283.72,0,0,75,2016-03-13 22:00:00,1943,138,3,0,22
None,283.43,0,0,90,2016-03-14 00:00:00,676,139,3,1,0
None,283.08,0,0,90,2016-03-14 02:00:00,351,139,3,1,2
None,282.5,0,0,90,2016-03-14 04:00:00,942,139,3,1,4
None,282.22,0,0,90,2016-03-14 05:00:00,2776,139,3,1,5
None,281.93,0,0,90,2016-03-14 08:00:00,5969,139,3,1,8
None,282.36,0,0,90,2016-03-14 09:00:00,4844,139,3,1,9
None,282.86,0,0,90,2016-03-14 10:00:00,4196,139,3,1,10
None,283.65,0,0,90,2016-03-14 12:00:00,4659,139,3,1,12
None,284.84,0,0,90,2016-03-14 13:00:00,4820,139,3,1,13
None,285.94,0,0,90,2016-03-14 15:00:00,5721,139,3,1,15
None,286.87,0,0,90,2016-03-14 17:00:00,6372,139,3,1,17
None,286.38,0,0,90,2016-03-14 19:00:00,3197,139,3,1,19
None,285.79,0,0,90,2016-03-14 21:00:00,2160,139,3,1,21
None,285.22,0,0,75,2016-03-14 23:00:00,1034,139,3,1,23
None,284.86,0,0,40,2016-03-15 00:00:00,598,140,3,2,0
None,284.93,0,0,1,2016-03-15 01:00:00,357,140,3,2,1
None,285.01,0,0,1,2016-03-15 03:00:00,335,140,3,2,3
None,285.08,0,0,90,2016-03-15 05:00:00,2683,140,3,2,5
None,284.86,0,0,90,2016-03-15 06:00:00,5375,140,3,2,6
None,284.36,0,0,90,2016-03-15 08:00:00,5771,140,3,2,8
None,284.36,0,0,90,2016-03-15 09:00:00,5214,140,3,2,9
None,284.58,0,0,90,2016-03-15 10:00:00,4516,140,3,2,10
None,284.48,0,0,90,2016-03-15 11:00:00,4584,140,3,2,11
None,284.74,0,0,90,2016-03-15 12:00:00,5085,140,3,2,12
None,284.68,0,0,90,2016-03-15 13:00:00,5185,140,3,2,13
None,284.8,0,0,90,2016-03-15 16:00:00,6503,140,3,2,16
None,283.51,0,0,90,2016-03-15 18:00:00,4460,140,3,2,18
None,282.58,0,0,75,2016-03-15 20:00:00,2831,140,3,2,20
None,282.01,0,0,90,2016-03-15 21:00:00,2458,140,3,2,21
None,281.79,0,0,90,2016-03-15 22:00:00,1776,140,3,2,22
None,281.22,0,0,90,2016-03-15 23:00:00,1002,140,3,2,23
None,280.79,0,0,90,2016-03-16 00:00:00,621,141,3,3,0
None,280.36,0,0,90,2016-03-16 01:00:00,400,141,3,3,1
None,279.72,0,0,90,2016-03-16 02:00:00,245,141,3,3,2
None,279.22,0,0,90,2016-03-16 04:00:00,876,141,3,3,4
None,278.22,0,0,90,2016-03-16 05:00:00,2704,141,3,3,5
None,278.29,0,0,75,2016-03-16 06:00:00,5656,141,3,3,6
None,278.02,0,0,90,2016-03-16 07:00:00,6712,141,3,3,7
None,277.66,0,0,90,2016-03-16 09:00:00,5422,141,3,3,9
None,278.43,0,0,90,2016-03-16 10:00:00,4536,141,3,3,10
None,278.65,0,0,75,2016-03-16 11:00:00,4980,141,3,3,11
None,279.5,0,0,90,2016-03-16 12:00:00,5059,141,3,3,12
None,280.8,0,0,75,2016-03-16 13:00:00,5170,141,3,3,13
None,280.44,0,0,90,2016-03-16 16:00:00,6976,141,3,3,16
None,279.8,0,0,90,2016-03-16 18:00:00,4827,141,3,3,18
None,279.29,0,0,90,2016-03-16 20:00:00,3156,141,3,3,20
None,278.51,0,0,90,2016-03-16 21:00:00,2722,141,3,3,21
None,278.5,0,0,1,2016-03-16 22:00:00,1748,141,3,3,22
None,278.36,0,0,90,2016-03-16 23:00:00,1144,141,3,3,23
None,278,0,0,90,2016-03-17 00:00:00,634,142,3,4,0
None,277.43,0,0,90,2016-03-17 01:00:00,419,142,3,4,1
None,276.49,0,0,90,2016-03-17 02:00:00,267,142,3,4,2
None,275.82,0,0,90,2016-03-17 03:00:00,337,142,3,4,3
None,275.22,0,0,90,2016-03-17 04:00:00,887,142,3,4,4
None,274.86,0,0,40,2016-03-17 05:00:00,2651,142,3,4,5
None,275.01,0,0,1,2016-03-17 06:00:00,5580,142,3,4,6
None,274.61,0,0,1,2016-03-17 07:00:00,6613,142,3,4,7
None,274.86,0,0,1,2016-03-17 08:00:00,6104,142,3,4,8
None,276.22,0,0,90,2016-03-17 09:00:00,5283,142,3,4,9
None,277.36,0,0,90,2016-03-17 11:00:00,4942,142,3,4,11
None,277.38,0,0,90,2016-03-17 12:00:00,5142,142,3,4,12
None,277.22,0,0,90,2016-03-17 13:00:00,5501,142,3,4,13
None,277.15,0,0,90,2016-03-17 14:00:00,5948,142,3,4,14
None,276.94,0,0,90,2016-03-17 16:00:00,6694,142,3,4,16
None,276.03,0,0,90,2016-03-17 17:00:00,6253,142,3,4,17
None,276.07,0,0,90,2016-03-17 18:00:00,4652,142,3,4,18
None,275.58,0,0,90,2016-03-17 19:00:00,3434,142,3,4,19
None,275.31,0,0,75,2016-03-17 20:00:00,3239,142,3,4,20
None,275.15,0,0,90,2016-03-17 21:00:00,2916,142,3,4,21
None,274.55,0,0,90,2016-03-17 22:00:00,2574,142,3,4,22
None,274.08,0,0,90,2016-03-17 23:00:00,1450,142,3,4,23
None,273.55,0,0,90,2016-03-18 00:00:00,632,143,3,5,0
None,273.36,0,0,90,2016-03-18 01:00:00,404,143,3,5,1
None,273.39,0,0,90,2016-03-18 02:00:00,290,143,3,5,2
None,273.35,0,0,90,2016-03-18 03:00:00,348,143,3,5,3
None,273.28,0,0,90,2016-03-18 04:00:00,900,143,3,5,4
None,273.08,0,0,90,2016-03-18 05:00:00,2577,143,3,5,5
None,272.95,0,0,90,2016-03-18 06:00:00,5192,143,3,5,6
None,272.69,0,0,90,2016-03-18 07:00:00,6111,143,3,5,7
None,272.51,0,0,90,2016-03-18 08:00:00,5414,143,3,5,8
None,273.61,0,0,90,2016-03-18 10:00:00,4796,143,3,5,10
None,273.58,0,0,90,2016-03-18 11:00:00,5219,143,3,5,11
None,274.15,0,0,36,2016-03-18 12:00:00,5695,143,3,5,12
None,274.49,0,0,90,2016-03-18 13:00:00,5490,143,3,5,13
None,274.69,0,0,90,2016-03-18 15:00:00,6218,143,3,5,15
None,274.75,0,0,90,2016-03-18 17:00:00,5954,143,3,5,17
None,274.37,0,0,90,2016-03-18 18:00:00,4836,143,3,5,18
None,273.58,0,0,90,2016-03-18 21:00:00,2913,143,3,5,21
None,272.8,0,0,90,2016-03-18 22:00:00,3203,143,3,5,22
None,272.44,0,0,90,2016-03-18 23:00:00,1774,143,3,5,23
None,271.51,0,0,90,2016-03-19 00:00:00,1155,144,3,6,0
None,271.22,0,0,90,2016-03-19 01:00:00,669,144,3,6,1
None,271.15,0,0,90,2016-03-19 02:00:00,586,144,3,6,2
None,270.68,0,0,90,2016-03-19 03:00:00,385,144,3,6,3
None,270.55,0,0,90,2016-03-19 04:00:00,360,144,3,6,4
None,270.37,0,0,90,2016-03-19 05:00:00,689,144,3,6,5
None,270.62,0,0,90,2016-03-19 07:00:00,1941,144,3,6,7
None,270.79,0,0,90,2016-03-19 08:00:00,3125,144,3,6,8
None,271.35,0,0,90,2016-03-19 09:00:00,3637,144,3,6,9
None,271.95,0,0,90,2016-03-19 10:00:00,4302,144,3,6,10
None,272.55,0,0,90,2016-03-19 11:00:00,4717,144,3,6,11
None,273.95,0,0,90,2016-03-19 12:00:00,5108,144,3,6,12
None,274.82,0,0,90,2016-03-19 13:00:00,4806,144,3,6,13
None,276.02,0,0,90,2016-03-19 14:00:00,4793,144,3,6,14
None,276.82,0,0,90,2016-03-19 16:00:00,6371,144,3,6,16
None,277.44,0,0,75,2016-03-19 18:00:00,4256,144,3,6,18
None,276.22,0,0,90,2016-03-19 19:00:00,3626,144,3,6,19
None,273.51,0,0,1,2016-03-19 23:00:00,2021,144,3,6,23
None,271.41,0,0,90,2016-03-20 02:00:00,975,145,3,0,2
None,269.79,0,0,1,2016-03-20 05:00:00,606,145,3,0,5
None,270.22,0,0,1,2016-03-20 06:00:00,943,145,3,0,6
None,269.94,0,0,1,2016-03-20 08:00:00,2093,145,3,0,8
None,273.01,0,0,1,2016-03-20 09:00:00,2858,145,3,0,9
None,274.58,0,0,1,2016-03-20 10:00:00,3608,145,3,0,10
None,275.95,0,0,90,2016-03-20 11:00:00,3917,145,3,0,11
None,277.07,0,0,75,2016-03-20 13:00:00,4757,145,3,0,13
None,277.95,0,0,75,2016-03-20 14:00:00,4760,145,3,0,14
None,278.68,0,0,40,2016-03-20 17:00:00,4356,145,3,0,17
None,278.15,0,0,1,2016-03-20 19:00:00,3470,145,3,0,19
None,275.58,0,0,1,2016-03-20 20:00:00,2721,145,3,0,20
None,274.41,0,0,1,2016-03-20 21:00:00,2040,145,3,0,21
None,273.79,0,0,1,2016-03-20 23:00:00,992,145,3,0,23
None,272.62,0,0,1,2016-03-21 00:00:00,591,146,3,1,0
None,271.95,0,0,1,2016-03-21 01:00:00,353,146,3,1,1
None,271.35,0,0,1,2016-03-21 02:00:00,304,146,3,1,2
None,270.95,0,0,1,2016-03-21 03:00:00,318,146,3,1,3
None,270.68,0,0,1,2016-03-21 04:00:00,858,146,3,1,4
None,269.62,0,0,1,2016-03-21 06:00:00,5468,146,3,1,6
None,269.22,0,0,1,2016-03-21 07:00:00,6536,146,3,1,7
None,271.15,0,0,1,2016-03-21 08:00:00,5884,146,3,1,8
None,275.69,0,0,1,2016-03-21 10:00:00,4258,146,3,1,10
None,276.94,0,0,1,2016-03-21 11:00:00,4535,146,3,1,11
None,278.84,0,0,90,2016-03-21 13:00:00,4843,146,3,1,13
None,281.51,0,0,90,2016-03-21 14:00:00,5260,146,3,1,14
None,282.43,0,0,1,2016-03-21 15:00:00,5832,146,3,1,15
None,283.51,0,0,1,2016-03-21 17:00:00,6321,146,3,1,17
None,283.44,0,0,1,2016-03-21 19:00:00,3282,146,3,1,19
None,281.46,0,0,75,2016-03-21 21:00:00,2178,146,3,1,21
None,279.55,0,0,1,2016-03-21 22:00:00,1520,146,3,1,22
None,279.15,0,0,1,2016-03-21 23:00:00,951,146,3,1,23
None,278.58,0,0,1,2016-03-22 00:00:00,536,147,3,2,0
None,278.22,0,0,1,2016-03-22 01:00:00,383,147,3,2,1
None,278.29,0,0,1,2016-03-22 02:00:00,288,147,3,2,2
None,277.48,0,0,40,2016-03-22 04:00:00,884,147,3,2,4
None,276.93,0,0,1,2016-03-22 06:00:00,5649,147,3,2,6
None,276.15,0,0,1,2016-03-22 08:00:00,6137,147,3,2,8
None,278.08,0,0,40,2016-03-22 09:00:00,5252,147,3,2,9
None,278.16,0,0,40,2016-03-22 10:00:00,4609,147,3,2,10
None,281.15,0,0,1,2016-03-22 11:00:00,4952,147,3,2,11
None,282.94,0,0,1,2016-03-22 12:00:00,5061,147,3,2,12
None,283.94,0,0,1,2016-03-22 13:00:00,5165,147,3,2,13
None,284.3,0,0,90,2016-03-22 15:00:00,5882,147,3,2,15
None,284.3,0,0,1,2016-03-22 17:00:00,6328,147,3,2,17
None,280.94,0,0,1,2016-03-22 19:00:00,3456,147,3,2,19
None,276.63,0,0,40,2016-03-22 20:00:00,2993,147,3,2,20
None,274.94,0,0,1,2016-03-22 23:00:00,1279,147,3,2,23
None,274.01,0,0,1,2016-03-23 00:00:00,723,148,3,3,0
None,273.88,0,0,90,2016-03-23 01:00:00,431,148,3,3,1
None,274.02,0,0,90,2016-03-23 02:00:00,349,148,3,3,2
None,274.3,0,0,90,2016-03-23 04:00:00,990,148,3,3,4
None,273.95,0,0,75,2016-03-23 05:00:00,2844,148,3,3,5
None,273.65,0,0,90,2016-03-23 06:00:00,5544,148,3,3,6
None,273.73,0,0,90,2016-03-23 07:00:00,6945,148,3,3,7
None,273.94,0,0,90,2016-03-23 09:00:00,5117,148,3,3,9
None,274.62,0,0,90,2016-03-23 10:00:00,4504,148,3,3,10
None,274.46,0,0,90,2016-03-23 11:00:00,4725,148,3,3,11
None,274.5,0,0,90,2016-03-23 12:00:00,4819,148,3,3,12
None,274.48,0,0,90,2016-03-23 14:00:00,5154,148,3,3,14
None,273.94,0,0,90,2016-03-23 16:00:00,5633,148,3,3,16
None,273.47,0,0,90,2016-03-23 18:00:00,3870,148,3,3,18
None,273.21,0,0,90,2016-03-23 19:00:00,2713,148,3,3,19
None,273.01,0,0,75,2016-03-23 22:00:00,1555,148,3,3,22
None,273,0,0,1,2016-03-23 23:00:00,915,148,3,3,23
None,272.86,0,0,1,2016-03-24 00:00:00,545,149,3,4,0
None,272.55,0,0,1,2016-03-24 01:00:00,342,149,3,4,1
None,272.35,0,0,40,2016-03-24 02:00:00,262,149,3,4,2
None,272.08,0,0,1,2016-03-24 03:00:00,351,149,3,4,3
None,272.01,0,0,1,2016-03-24 05:00:00,2616,149,3,4,5
None,271.42,0,0,1,2016-03-24 07:00:00,6381,149,3,4,7
None,271.51,0,0,1,2016-03-24 09:00:00,5018,149,3,4,9
None,273.48,0,0,40,2016-03-24 10:00:00,4428,149,3,4,10
None,274.72,0,0,1,2016-03-24 11:00:00,4670,149,3,4,11
None,276.47,0,0,1,2016-03-24 13:00:00,5201,149,3,4,13
None,279.76,0,0,5,2016-03-24 15:00:00,5943,149,3,4,15
None,280.61,0,0,1,2016-03-24 17:00:00,6382,149,3,4,17
None,279.95,0,0,5,2016-03-24 18:00:00,4728,149,3,4,18
None,276.09,0,0,5,2016-03-24 21:00:00,3772,149,3,4,21
None,273.09,0,0,1,2016-03-24 22:00:00,3710,149,3,4,22
None,272.22,0,0,1,2016-03-24 23:00:00,1436,149,3,4,23
None,271.23,0,0,1,2016-03-25 00:00:00,820,150,3,5,0
None,271.58,0,0,1,2016-03-25 01:00:00,494,150,3,5,1
None,271.29,0,0,1,2016-03-25 02:00:00,391,150,3,5,2
None,271.08,0,0,1,2016-03-25 03:00:00,357,150,3,5,3
None,270.84,0,0,1,2016-03-25 05:00:00,2106,150,3,5,5
None,270.58,0,0,1,2016-03-25 06:00:00,4695,150,3,5,6
None,270.81,0,0,1,2016-03-25 07:00:00,5509,150,3,5,7
None,271.69,0,0,1,2016-03-25 08:00:00,5170,150,3,5,8
None,274.14,0,0,1,2016-03-25 09:00:00,4671,150,3,5,9
None,276.41,0,0,1,2016-03-25 10:00:00,4845,150,3,5,10
None,278.22,0,0,1,2016-03-25 12:00:00,5698,150,3,5,12
None,280.48,0,0,1,2016-03-25 13:00:00,5553,150,3,5,13
None,281.21,0,0,90,2016-03-25 14:00:00,5800,150,3,5,14
None,281.55,0,0,75,2016-03-25 17:00:00,5518,150,3,5,17
None,280.48,0,0,90,2016-03-25 19:00:00,3681,150,3,5,19
None,278.94,0,0,90,2016-03-25 21:00:00,2913,150,3,5,21
None,278.58,0,0,90,2016-03-25 23:00:00,1702,150,3,5,23
None,278.58,0,0,90,2016-03-26 00:00:00,1328,151,3,6,0
None,278.58,0,0,90,2016-03-26 02:00:00,727,151,3,6,2
None,278.15,0,0,90,2016-03-26 04:00:00,484,151,3,6,4
None,277.86,0,0,75,2016-03-26 05:00:00,670,151,3,6,5
None,277.87,0,0,90,2016-03-26 08:00:00,2608,151,3,6,8
None,278.51,0,0,90,2016-03-26 10:00:00,3961,151,3,6,10
None,280.3,0,0,90,2016-03-26 11:00:00,4205,151,3,6,11
None,280.87,0,0,90,2016-03-26 13:00:00,4683,151,3,6,13
None,281.38,0,0,90,2016-03-26 15:00:00,4319,151,3,6,15
None,280.81,0,0,90,2016-03-26 17:00:00,4418,151,3,6,17
None,279.23,0,0,90,2016-03-26 19:00:00,3348,151,3,6,19
None,278.6,0,0,90,2016-03-26 21:00:00,2710,151,3,6,21
None,277.87,0,0,90,2016-03-26 23:00:00,1797,151,3,6,23
None,277.58,0,0,90,2016-03-27 00:00:00,1064,152,3,0,0
None,277.44,0,0,90,2016-03-27 01:00:00,632,152,3,0,1
None,277.16,0,0,90,2016-03-27 03:00:00,344,152,3,0,3
None,276.8,0,0,90,2016-03-27 04:00:00,240,152,3,0,4
None,276.51,0,0,90,2016-03-27 05:00:00,372,152,3,0,5
None,275.65,0,0,90,2016-03-27 06:00:00,737,152,3,0,6
None,275.22,0,0,90,2016-03-27 08:00:00,1670,152,3,0,8
None,275.58,0,0,90,2016-03-27 09:00:00,2450,152,3,0,9
None,275.87,0,0,90,2016-03-27 10:00:00,3240,152,3,0,10
None,276.58,0,0,90,2016-03-27 12:00:00,3858,152,3,0,12
None,277.3,0,0,90,2016-03-27 13:00:00,4083,152,3,0,13
None,278,0,0,90,2016-03-27 15:00:00,3570,152,3,0,15
None,278.65,0,0,90,2016-03-27 17:00:00,3662,152,3,0,17
None,278.54,0,0,1,2016-03-27 19:00:00,2675,152,3,0,19
None,276.37,0,0,1,2016-03-27 20:00:00,2275,152,3,0,20
None,273.49,0,0,1,2016-03-27 22:00:00,1808,152,3,0,22
None,272.28,0,0,1,2016-03-28 00:00:00,533,153,3,1,0
None,271.55,0,0,1,2016-03-28 01:00:00,299,153,3,1,1
None,271.29,0,0,1,2016-03-28 02:00:00,266,153,3,1,2
None,271.15,0,0,1,2016-03-28 03:00:00,302,153,3,1,3
None,271.14,0,0,90,2016-03-28 05:00:00,2584,153,3,1,5
None,272.08,0,0,90,2016-03-28 06:00:00,5429,153,3,1,6
None,272.61,0,0,90,2016-03-28 07:00:00,6412,153,3,1,7
None,274.15,0,0,1,2016-03-28 09:00:00,4949,153,3,1,9
None,279.28,0,0,75,2016-03-28 10:00:00,4533,153,3,1,10
None,281.14,0,0,75,2016-03-28 12:00:00,5028,153,3,1,12
None,284.5,0,0,1,2016-03-28 13:00:00,5033,153,3,1,13
